team,fullName,birthDate,currentAge,birthCity,birthCountry,nationality,height,weight,active,captain,alternateCaptain,rookie,shootsCatches,rosterStatus,primaryNumber,position,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,PTS/60
MIN,Mats Zuccarello,1987-09-01,35,Oslo,NOR,NOR,"5' 8""",181,True,False,False,False,L,Y,36,RW,63:31,3,2,2,12,3,4,2,5,15:19,47:59,2,50.0,16.7,0,0,0,0,00:13,1,-7,5,60,21:10,15:59,00:04,05:06,4.724409448818897
MIN,Jonas Brodin,1993-07-12,29,Karlstad,SWE,SWE,"6' 2""",196,True,False,False,False,L,Y,25,D,60:00,1,0,6,2,3,3,0,0,00:06,52:55,6,0.0,0.0,0,0,0,0,06:59,2,-6,1,71,20:00,17:38,02:19,00:02,1.0
MIN,Matt Dumba,1994-07-25,28,Regina,CAN,CAN,"6' 0""",181,True,False,True,False,R,Y,24,D,59:56,2,0,0,7,3,5,0,0,00:21,49:40,0,0.0,0.0,0,0,0,0,09:55,3,-3,2,69,19:58,16:33,03:18,00:07,2.0033388981636064
MIN,Andrej Sustr,1990-11-29,31,Plzen,CZE,CZE,"6' 7""",217,True,False,False,False,R,Y,59,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIN,Ryan Hartman,1994-09-20,28,Hilton Head Island,USA,USA,"6' 0""",197,True,False,False,False,R,Y,38,RW,48:06,1,0,6,10,3,4,0,0,01:57,44:54,6,46.15,0.0,0,0,0,0,01:15,1,-5,1,56,16:02,14:58,00:25,00:39,1.2474012474012472
MIN,Frederick Gaudreau,1993-05-01,29,Bromont,CAN,CAN,"6' 0""",184,True,False,False,False,R,Y,89,C,49:05,0,0,0,7,3,0,0,0,03:38,38:44,0,76.19,0.0,0,0,0,0,06:43,1,0,0,62,16:21,12:54,02:14,01:12,0.0
MIN,Jacob Middleton,1996-01-02,26,Wainwright,CAN,CAN,"6' 3""",219,True,False,False,False,L,Y,5,D,57:16,1,1,4,6,3,3,0,0,00:32,48:02,4,0.0,16.7,0,0,0,0,08:42,7,1,2,72,19:05,16:00,02:54,00:10,2.096069868995633
MIN,Joel Eriksson Ek,1997-01-29,25,Karlstad,SWE,SWE,"6' 3""",207,True,False,False,False,L,Y,14,C,60:41,1,2,6,15,3,2,2,2,15:33,38:12,6,47.76,13.3,0,0,0,0,06:56,1,-3,3,68,20:13,12:44,02:18,05:11,2.9678483099752686
MIN,Kirill Kaprizov,1997-04-26,25,Novokuznetsk,RUS,RUS,"5' 10""",202,True,False,False,False,L,Y,97,LW,66:21,2,3,4,13,3,5,2,4,16:20,50:01,4,0.0,23.1,0,0,0,0,00:00,0,-8,5,59,22:07,16:40,00:00,05:26,4.52147701582517
MIN,Sam Steel,1998-02-03,24,Ardrossan,CAN,CAN,"5' 11""",184,True,False,False,False,L,Y,13,C,39:12,0,1,0,4,3,2,0,0,00:04,37:27,0,41.67,25.0,0,0,0,0,01:41,0,1,1,46,13:04,12:29,00:33,00:01,1.530612244897959
MIN,Tyson Jost,1998-03-14,24,St. Albert,CAN,CAN,"5' 11""",187,True,False,False,False,L,Y,10,C,47:51,1,0,0,2,3,2,0,0,00:00,39:36,0,62.5,0.0,0,0,0,0,08:15,5,-2,1,63,15:57,13:12,02:45,00:00,1.253918495297806
MIN,Brandon Duhaime,1997-05-22,25,Coral Springs,USA,USA,"6' 2""",200,True,False,False,False,L,Y,21,RW,20:00,0,0,2,1,3,7,0,0,00:21,15:58,2,0.0,0.0,0,0,0,0,03:41,1,-2,0,37,06:40,05:19,01:13,00:07,0.0
MIN,Calen Addison,2000-04-11,22,Brandon,CAN,CAN,"5' 11""",173,True,False,False,True,R,Y,2,D,56:00,4,0,0,5,3,0,0,3,15:38,40:09,0,0.0,0.0,0,0,0,0,00:13,1,-5,4,59,18:40,13:23,00:04,05:12,4.285714285714286
MIN,Connor Dewar,1999-06-26,23,The Pas,CAN,CAN,"5' 10""",183,True,False,False,False,L,Y,26,C,22:33,0,0,0,1,3,3,0,0,00:21,17:57,0,33.33,0.0,0,0,0,0,04:15,0,-2,0,39,07:31,05:59,01:25,00:07,0.0
MIN,Matt Boldy,2001-04-05,21,Milford,USA,USA,"6' 2""",201,True,False,False,False,L,Y,12,LW,58:08,3,2,0,6,3,6,0,2,16:00,41:29,0,25.0,33.3,0,0,0,0,00:39,1,1,5,58,19:22,13:49,00:13,05:20,5.163511187607573
MIN,Marco Rossi,2001-09-23,21,Feldkirch,AUT,AUT,"5' 9""",182,True,False,False,True,L,Y,23,C,14:57,0,0,2,0,2,0,0,0,01:44,12:47,2,62.5,0.0,0,0,0,0,00:26,0,-1,0,21,07:28,06:23,00:13,00:52,0.0
WPG,Blake Wheeler,1986-08-31,36,Plymouth,USA,USA,"6' 5""",225,True,False,False,False,R,Y,26,RW,31:13,1,0,0,5,2,0,0,0,05:01,25:47,0,50.0,0.0,0,0,0,0,00:25,1,1,1,43,15:36,12:53,00:12,02:30,1.9230769230769234
WPG,Sam Gagner,1989-08-10,33,London,CAN,CAN,"5' 11""",197,True,False,False,False,R,Y,89,C,19:31,0,1,0,4,2,0,0,0,04:42,14:49,0,42.86,25.0,1,0,0,0,00:00,0,0,1,29,09:45,07:24,00:00,02:21,3.0769230769230766
WPG,Brenden Dillon,1990-11-13,31,New Westminster,CAN,CAN,"6' 4""",220,True,False,False,False,L,Y,5,D,40:29,0,0,0,3,2,4,0,0,00:00,37:24,0,0.0,0.0,0,0,0,0,03:05,5,0,0,50,20:14,18:42,01:32,00:00,0.0
WPG,Dylan DeMelo,1993-05-01,29,London,CAN,CAN,"6' 0""",191,True,False,False,False,R,Y,2,D,39:09,0,0,0,2,2,2,0,0,00:02,33:29,0,0.0,0.0,0,0,0,0,05:38,1,1,0,52,19:34,16:44,02:49,00:01,0.0
WPG,Adam Lowry,1993-03-29,29,St. Louis,USA,USA,"6' 5""",210,True,False,False,False,L,Y,17,C,28:38,0,0,2,2,2,4,0,0,00:00,24:13,2,44.83,0.0,0,0,0,0,04:25,1,0,0,39,14:19,12:06,02:12,00:00,0.0
WPG,Mark Scheifele,1993-03-15,29,Kitchener,CAN,CAN,"6' 3""",207,True,False,True,False,R,Y,55,C,40:43,0,3,0,9,2,4,1,1,08:11,32:18,0,55.56,33.3,0,0,0,0,00:14,3,0,3,45,20:21,16:09,00:07,04:05,4.422604422604422
WPG,Nate Schmidt,1991-07-16,31,St. Cloud,USA,USA,"6' 0""",194,True,False,False,False,L,Y,88,D,37:01,0,0,0,1,2,0,0,0,05:25,29:47,0,0.0,0.0,0,0,0,0,01:49,0,0,0,49,18:30,14:53,00:54,02:42,0.0
WPG,Saku Maenalanen,1994-05-29,28,Kemi,FIN,FIN,"6' 4""",207,True,False,False,False,L,Y,8,RW,16:34,1,0,0,2,2,4,0,0,00:00,14:34,0,0.0,0.0,0,0,0,0,02:00,0,-1,1,27,08:17,07:17,01:00,00:00,3.6217303822937628
WPG,Josh Morrissey,1995-03-28,27,Calgary,CAN,CAN,"6' 0""",195,True,False,True,False,L,Y,44,D,41:31,1,0,2,1,2,2,0,0,08:19,32:17,2,0.0,0.0,0,0,0,0,00:55,2,2,1,53,20:45,16:08,00:27,04:09,1.4457831325301205
WPG,Nikolaj Ehlers,1996-02-14,26,Aalborg,DNK,DNK,"6' 0""",172,True,False,False,False,L,Y,27,LW,38:00,3,0,0,7,2,2,0,1,08:08,29:52,0,0.0,0.0,0,0,0,0,00:00,1,0,3,43,19:00,14:56,00:00,04:04,4.7368421052631575
WPG,Kyle Connor,1996-12-09,25,Shelby Township,USA,USA,"6' 1""",182,True,False,False,False,L,Y,81,LW,41:02,1,1,0,7,2,3,0,0,08:45,32:09,0,0.0,14.3,0,0,0,0,00:08,1,1,2,44,20:31,16:04,00:04,04:22,2.924451665312754
WPG,Kyle Capobianco,1997-08-13,25,Mississauga,CAN,CAN,"6' 1""",199,True,False,False,False,L,Y,75,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WPG,Mason Appleton,1996-01-15,26,Green Bay,USA,USA,"6' 2""",193,True,False,False,False,R,Y,22,C,31:28,0,0,0,1,2,1,0,0,00:00,26:38,0,0.0,0.0,0,0,0,0,04:50,0,0,0,39,15:44,13:19,02:25,00:00,0.0
WPG,Logan Stanley,1998-05-26,24,Waterloo,CAN,CAN,"6' 7""",228,True,False,False,False,L,Y,64,D,29:08,0,0,4,0,2,5,0,0,00:00,26:03,4,0.0,0.0,0,0,0,0,03:05,1,-1,0,39,14:34,13:01,01:32,00:00,0.0
WPG,Pierre-Luc Dubois,1998-06-24,24,Ste-Agathe-des-Monts,CAN,CAN,"6' 2""",205,True,False,False,False,L,Y,80,LW,33:47,1,0,2,4,2,3,0,1,09:15,24:13,2,38.1,0.0,0,0,0,0,00:19,2,-2,1,39,16:53,12:06,00:09,04:37,1.7769002961500495
WPG,Axel Jonsson-Fjallby,1998-02-10,24,Stockholm,SWE,SWE,"6' 1""",189,True,False,False,True,L,Y,71,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WPG,Dylan Samberg,1999-01-24,23,Saginaw,USA,USA,"6' 3""",190,True,False,False,True,L,Y,54,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WPG,Neal Pionk,1995-07-29,27,Omaha,USA,USA,"6' 0""",186,True,False,False,False,R,Y,4,D,44:42,0,0,0,6,2,3,0,0,05:24,35:51,0,0.0,0.0,0,0,0,0,03:27,3,-2,0,53,22:21,17:55,01:43,02:42,0.0
WPG,Morgan Barron,1998-12-02,23,Halifax,CAN,CAN,"6' 4""",220,True,False,False,False,L,Y,36,C,27:30,0,0,2,5,2,2,0,0,00:00,24:57,2,100.0,0.0,0,0,0,0,02:33,1,0,0,37,13:45,12:28,01:16,00:00,0.0
WPG,David Gustafsson,2000-04-11,22,Tingsryd,SWE,SWE,"6' 2""",196,True,False,False,True,L,Y,19,C,18:10,1,0,0,0,2,1,0,0,00:00,15:11,0,50.0,0.0,0,0,0,0,02:59,0,1,1,27,09:05,07:35,01:29,00:00,3.3027522935779814
WPG,Cole Perfetti,2002-01-01,20,Whitby,CAN,CAN,"5' 11""",177,True,False,False,True,L,Y,91,C,31:00,0,0,0,0,2,1,0,0,05:13,25:47,0,0.0,0.0,0,0,0,0,00:00,2,0,0,41,15:30,12:53,00:00,02:36,0.0
ARI,Jakob Chychrun,1998-03-31,24,Boca Raton,USA,USA,"6' 2""",220,True,False,False,False,L,Y,6,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,Zack Kassian,1991-01-24,31,Windsor,CAN,CAN,"6' 3""",211,True,False,False,False,R,Y,44,RW,35:07,0,0,2,2,3,6,0,0,00:00,35:07,2,0.0,0.0,0,0,0,0,00:00,1,-3,0,52,11:42,11:42,00:00,00:00,0.0
ARI,Patrik Nemeth,1992-02-08,30,Stockholm,SWE,SWE,"6' 4""",230,True,False,False,False,L,Y,2,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,Nick Bjugstad,1992-07-17,30,Minneapolis,USA,USA,"6' 6""",209,True,False,False,False,R,Y,17,C,47:13,2,0,0,6,3,10,0,0,01:43,39:38,0,50.0,0.0,0,0,0,0,05:52,2,1,2,73,15:44,13:12,01:57,00:34,2.5423728813559325
ARI,Travis Boyd,1993-09-14,29,Hopkins,USA,USA,"6' 0""",190,True,False,False,False,R,Y,72,C,56:00,1,0,2,4,3,3,0,1,14:34,38:05,2,35.59,0.0,0,0,0,0,03:21,2,-3,1,78,18:40,12:41,01:07,04:51,1.0714285714285714
ARI,Shayne Gostisbehere,1993-04-20,29,Pembroke Pines,USA,USA,"5' 11""",180,True,False,False,False,L,Y,14,D,71:02,3,2,2,9,3,2,1,4,13:50,54:13,2,0.0,22.2,1,0,1,1,02:59,5,-4,5,94,23:40,18:04,00:59,04:36,4.225352112676057
ARI,Liam O'Brien,1994-07-29,28,Halifax,CAN,CAN,"6' 1""",213,True,False,False,False,L,Y,38,C,36:02,0,0,7,0,3,11,0,0,00:20,33:17,7,100.0,0.0,0,0,0,0,02:25,0,0,0,55,12:00,11:05,00:48,00:06,0.0
ARI,Josh Brown,1994-01-21,28,London,CAN,CAN,"6' 5""",220,True,False,False,False,R,Y,3,D,58:45,0,1,2,3,3,9,0,0,00:12,49:24,2,0.0,33.3,0,0,0,0,09:09,9,1,1,90,19:35,16:28,03:03,00:04,1.0212765957446808
ARI,Nick Ritchie,1995-12-05,26,Orangeville,CAN,CAN,"6' 3""",236,True,False,False,False,L,Y,12,LW,46:29,1,3,8,7,3,5,3,4,13:32,32:33,8,0.0,42.9,0,0,0,0,00:24,0,-1,4,61,15:29,10:51,00:08,04:30,5.166846071044134
ARI,Nick Schmaltz,1996-02-23,26,Madison,USA,USA,"6' 0""",181,True,False,False,False,R,Y,8,C,02:26,0,0,0,0,1,0,0,0,00:00,02:19,0,0.0,0.0,0,0,0,0,00:07,0,-1,0,5,02:26,02:19,00:07,00:00,0.0
ARI,Dysin Mayo,1996-08-17,26,Victoria,CAN,CAN,"6' 2""",183,True,False,False,False,R,Y,61,D,53:03,0,0,0,4,3,6,0,0,00:22,44:46,0,0.0,0.0,0,0,0,0,07:55,5,-2,0,87,17:41,14:55,02:38,00:07,0.0
ARI,Christian Fischer,1997-04-15,25,Chicago,USA,USA,"6' 2""",212,True,False,False,False,R,Y,36,RW,46:01,1,1,2,5,3,7,0,0,00:43,37:04,2,0.0,20.0,0,0,0,0,08:14,4,1,2,72,15:20,12:21,02:44,00:14,2.608695652173913
ARI,Lawson Crouse,1997-06-23,25,Mt. Brydges,CAN,CAN,"6' 4""",215,True,False,False,False,L,Y,67,LW,45:12,0,1,0,6,3,6,0,0,05:03,31:45,0,0.0,16.7,0,0,0,0,08:24,1,-2,1,77,15:04,10:35,02:48,01:41,1.3274336283185841
ARI,Clayton Keller,1998-07-29,24,Chesterfield,USA,USA,"5' 10""",178,True,False,False,False,L,Y,9,RW,52:44,1,1,0,4,3,0,1,2,14:33,37:14,0,50.0,25.0,0,0,0,0,00:57,1,-5,2,73,17:34,12:24,00:19,04:51,2.2770398481973433
ARI,Troy Stecher,1994-04-07,28,Richmond,CAN,CAN,"5' 10""",184,True,False,False,False,R,Y,51,D,67:40,0,0,4,6,3,3,0,0,02:05,53:27,4,0.0,0.0,0,0,0,0,12:08,6,-4,0,97,22:33,17:49,04:02,00:41,0.0
ARI,Juuso Valimaki,1998-10-06,24,Tampere,FIN,FIN,"6' 2""",205,True,False,False,False,L,Y,4,D,13:47,0,0,0,0,1,0,0,0,01:57,11:48,0,0.0,0.0,0,0,0,0,00:02,0,1,0,19,13:47,11:48,00:02,01:57,0.0
ARI,Conor Timmins,1998-09-18,24,St. Catharines,CAN,CAN,"6' 2""",202,True,False,False,False,R,Y,25,D,17:08,0,0,0,3,2,0,0,0,01:39,15:10,0,0.0,0.0,0,0,0,0,00:19,0,-2,0,27,08:34,07:35,00:09,00:49,0.0
ARI,Barrett Hayton,2000-06-09,22,Peterborough,CAN,CAN,"6' 1""",207,True,False,False,False,L,Y,29,C,45:13,0,0,0,5,3,5,0,0,06:17,34:20,0,37.84,0.0,0,0,0,0,04:36,1,-5,0,78,15:04,11:26,01:32,02:05,0.0
ARI,Jack McBain,2000-01-06,22,Toronto,CAN,CAN,"6' 3""",201,True,False,False,True,L,Y,22,C,37:01,0,0,4,0,3,8,0,0,00:11,28:26,4,51.72,0.0,0,0,0,0,08:24,0,0,0,63,12:20,09:28,02:48,00:03,0.0
ARI,Matias Maccelli,2000-10-14,22,Turku,FIN,FIN,"5' 11""",176,True,False,False,True,L,Y,63,LW,45:10,1,0,0,2,3,1,0,1,06:15,37:08,0,0.0,0.0,0,0,0,0,01:47,0,0,1,62,15:03,12:22,00:35,02:05,1.3289036544850497
ARI,J.J. Moser,2000-06-06,22,Biel,CHE,CHE,"6' 1""",173,True,False,False,False,L,Y,90,D,73:21,3,0,2,1,3,4,0,3,15:04,45:43,2,0.0,0.0,0,0,0,0,12:34,6,-2,3,100,24:27,15:14,04:11,05:01,2.4539877300613497
ARI,Dylan Guenther,2003-04-10,19,Edmonton,CAN,CAN,"6' 2""",175,True,False,False,True,R,Y,11,RW,26:07,1,0,0,4,2,1,0,0,03:40,22:27,0,0.0,0.0,0,0,0,0,00:00,2,-2,1,37,13:03,11:13,00:00,01:50,2.2988505747126435
VGK,Nolan Patrick,1998-09-19,24,Winnipeg,CAN,CAN,"6' 2""",201,True,False,False,False,R,I,41,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VGK,Phil Kessel,1987-10-02,35,Madison,USA,USA,"5' 11""",208,True,False,False,False,R,Y,8,C,41:34,1,0,4,7,3,0,0,0,07:55,33:39,4,0.0,0.0,0,0,0,0,00:00,1,1,1,55,13:51,11:13,00:00,02:38,1.444043321299639
VGK,Alec Martinez,1987-07-26,35,Rochester Hills,USA,USA,"6' 1""",210,True,False,False,False,L,Y,23,D,59:46,0,0,2,4,3,0,0,0,01:53,52:03,2,0.0,0.0,0,0,0,0,05:50,9,0,0,79,19:55,17:21,01:56,00:37,0.0
VGK,Alex Pietrangelo,1990-01-18,32,King City,CAN,CAN,"6' 3""",215,True,False,False,False,R,Y,7,D,69:09,3,0,0,6,3,4,0,2,08:55,53:05,0,0.0,0.0,0,0,0,0,07:09,5,1,3,84,23:03,17:41,02:23,02:58,2.6030368763557483
VGK,Brayden McNabb,1991-01-21,31,Davidson,CAN,CAN,"6' 4""",215,True,False,False,False,L,Y,3,D,61:21,0,0,0,5,3,4,0,0,00:03,56:21,0,0.0,0.0,0,0,0,0,04:57,7,2,0,81,20:27,18:47,01:39,00:01,0.0
VGK,Reilly Smith,1991-04-01,31,Mimico,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,19,RW,48:03,1,1,0,14,3,1,1,1,09:38,34:29,0,0.0,7.1,1,0,0,0,03:56,0,3,2,61,16:01,11:29,01:18,03:12,2.497398543184183
VGK,Mark Stone,1992-05-13,30,Winnipeg,CAN,CAN,"6' 3""",217,True,True,False,False,R,Y,61,RW,56:30,1,1,0,8,3,0,0,1,09:22,43:04,0,0.0,12.5,1,0,0,0,04:04,3,1,2,70,18:50,14:21,01:21,03:07,2.1238938053097343
VGK,William Karlsson,1993-01-08,29,Marsta,SWE,SWE,"6' 0""",190,True,False,False,False,L,Y,71,C,50:56,1,1,0,6,3,1,1,1,08:54,36:33,0,63.41,16.7,0,0,0,0,05:29,2,1,2,63,16:58,12:11,01:49,02:58,2.3575638506876233
VGK,Jonathan Marchessault,1990-12-27,31,Cap-Rouge,CAN,CAN,"5' 9""",183,True,False,False,False,R,Y,81,C,46:37,0,3,0,13,3,7,1,1,07:59,38:38,0,0.0,23.1,0,0,0,0,00:00,1,1,3,57,15:32,12:52,00:00,02:39,3.8626609442060085
VGK,Chandler Stephenson,1994-04-22,28,Saskatoon,CAN,CAN,"6' 0""",209,True,False,False,False,L,Y,20,C,53:03,3,0,0,5,3,2,0,0,07:32,41:16,0,59.26,0.0,0,0,0,0,04:15,1,0,3,70,17:41,13:45,01:25,02:30,3.393025447690858
VGK,Ben Hutton,1993-04-20,29,Brockville,CAN,CAN,"6' 3""",201,True,False,False,False,L,Y,17,D,11:02,0,0,0,1,1,0,0,0,00:00,11:02,0,0.0,0.0,0,0,0,0,00:00,0,-1,0,14,11:02,11:02,00:00,00:00,0.0
VGK,Shea Theodore,1995-08-03,27,Langley,CAN,CAN,"6' 2""",197,True,False,False,False,L,Y,27,D,64:37,1,1,0,4,3,0,0,0,09:51,54:46,0,0.0,25.0,0,0,0,0,00:00,1,5,2,78,21:32,18:15,00:00,03:17,1.8575851393188851
VGK,William Carrier,1994-12-20,27,LaSalle,CAN,CAN,"6' 2""",218,True,False,False,False,L,Y,28,LW,21:29,1,0,0,6,2,4,0,0,00:00,21:29,0,0.0,0.0,0,0,0,0,00:00,2,0,1,38,10:44,10:44,00:00,00:00,2.7950310559006213
VGK,Michael Amadio,1996-05-13,26,Sault Ste. Marie,CAN,CAN,"6' 1""",204,True,False,False,False,R,Y,22,C,09:46,0,0,0,1,1,2,0,0,00:00,09:46,0,0.0,0.0,0,0,0,0,00:00,0,-1,0,12,09:46,09:46,00:00,00:00,0.0
VGK,Jack Eichel,1996-10-28,25,North Chelmsford,USA,USA,"6' 2""",207,True,False,False,False,R,Y,9,C,48:55,2,1,0,11,3,2,0,1,10:22,37:48,0,46.34,9.1,0,0,0,0,00:45,3,2,3,61,16:18,12:36,00:15,03:27,3.680981595092024
VGK,Keegan Kolesar,1997-04-08,25,Brandon,CAN,CAN,"6' 2""",217,True,False,False,False,R,Y,55,RW,35:05,0,1,0,4,3,9,0,0,00:00,35:05,0,33.33,25.0,0,0,0,0,00:00,2,0,1,53,11:41,11:41,00:00,00:00,1.7118402282453637
VGK,Nicolas Roy,1997-02-05,25,Amos,CAN,CAN,"6' 4""",202,True,False,False,False,R,Y,10,C,47:19,2,0,0,5,3,3,0,2,06:23,37:56,0,52.38,0.0,0,0,0,0,03:00,2,0,2,67,15:46,12:38,01:00,02:07,2.5369978858350946
VGK,Brett Howden,1998-03-29,24,Calgary,CAN,CAN,"6' 2""",203,True,False,False,False,L,Y,21,C,42:13,0,0,2,7,3,5,0,0,00:00,40:16,2,100.0,0.0,0,0,0,0,01:57,2,0,0,53,14:04,13:25,00:39,00:00,0.0
VGK,Jake Leschyshyn,1999-03-10,23,Raleigh,USA,USA,"5' 11""",195,True,False,False,False,L,Y,15,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VGK,Zach Whitecloud,1996-11-28,25,Brandon,CAN,CAN,"6' 2""",207,True,False,False,False,R,Y,2,D,47:58,1,0,2,3,3,5,0,0,00:11,43:11,2,0.0,0.0,0,0,0,0,04:36,5,-3,1,67,15:59,14:23,01:32,00:03,1.2513034410844632
VGK,Paul Cotter,1999-11-16,22,Canton,USA,USA,"6' 2""",212,True,False,False,True,L,Y,43,C,40:12,0,1,4,6,3,7,0,0,00:00,40:12,4,0.0,16.7,1,0,0,0,00:00,1,2,1,48,13:24,13:24,00:00,00:00,1.4925373134328357
SEA,Joonas Donskoi,1992-04-13,30,Raahe,FIN,FIN,"6' 0""",185,True,False,False,False,R,Y,72,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Jordan Eberle,1990-05-15,32,Regina,CAN,CAN,"5' 11""",190,True,False,True,False,R,Y,7,RW,55:38,2,0,4,5,4,4,0,2,10:22,45:12,4,100.0,0.0,0,0,0,0,00:04,0,-3,2,72,13:54,11:18,00:01,02:35,2.158273381294964
SEA,Justin Schultz,1990-07-06,32,Kelowna,CAN,CAN,"6' 2""",190,True,False,False,False,R,Y,4,D,75:50,2,1,2,8,4,2,0,2,15:41,60:01,2,0.0,12.5,0,0,0,0,00:08,4,-1,3,97,18:57,15:00,00:02,03:55,2.37467018469657
SEA,Jaden Schwartz,1992-06-25,30,Wilcox,CAN,CAN,"5' 10""",185,True,False,True,False,L,Y,17,C,69:51,1,2,0,13,4,8,2,2,10:26,58:36,0,55.56,15.4,0,0,0,0,00:49,1,0,3,88,17:27,14:39,00:12,02:36,2.5787965616045847
SEA,Adam Larsson,1992-11-12,29,Skellefteå,SWE,SWE,"6' 3""",209,True,False,True,False,R,Y,6,D,93:30,0,1,0,9,4,11,0,0,00:23,79:06,0,0.0,11.1,0,0,1,1,14:01,8,-2,1,105,23:22,19:46,03:30,00:05,0.6419400855920114
SEA,Jamie Oleksiak,1992-12-21,29,Toronto,CAN,CAN,"6' 7""",257,True,False,False,False,L,Y,24,D,75:16,0,0,4,2,4,17,0,0,00:00,61:00,4,0.0,0.0,0,0,0,0,14:16,6,-2,0,98,18:49,15:15,03:34,00:00,0.0
SEA,Yanni Gourde,1991-12-15,30,Saint-Narcisse,CAN,CAN,"5' 9""",174,True,False,True,False,L,Y,37,C,64:30,0,0,7,9,4,9,0,0,00:43,52:29,7,47.27,0.0,0,0,0,0,11:18,3,-1,0,84,16:07,13:07,02:49,00:10,0.0
SEA,Carson Soucy,1994-07-27,28,Viking,CAN,CAN,"6' 5""",208,True,False,False,False,L,Y,28,D,61:00,1,0,6,3,4,15,0,0,00:00,53:53,6,0.0,0.0,0,0,0,0,07:07,2,2,1,93,15:15,13:28,01:46,00:00,0.9836065573770493
SEA,Oliver Bjorkstrand,1995-04-10,27,Herning,DNK,DNK,"6' 0""",175,True,False,False,False,R,Y,22,RW,76:22,1,1,0,18,4,2,1,1,16:33,59:49,0,0.0,5.6,0,0,0,0,00:00,1,1,2,84,19:05,14:57,00:00,04:08,1.572052401746725
SEA,Andre Burakovsky,1995-02-09,27,Klagenfurt,AUT,SWE,"6' 3""",209,True,False,False,False,L,Y,95,LW,61:38,3,2,2,10,4,3,2,4,11:54,49:44,2,0.0,20.0,0,0,0,0,00:00,0,-3,5,79,15:24,12:26,00:00,02:58,4.87012987012987
SEA,Alex Wennberg,1994-09-22,28,Stockholm,SWE,SWE,"6' 2""",190,True,False,False,False,L,Y,21,C,80:29,0,1,2,5,4,0,0,0,14:53,56:17,2,37.29,20.0,0,0,0,0,09:19,5,0,1,99,20:07,14:04,02:19,03:43,0.7456503728251864
SEA,Jared McCann,1996-05-31,26,Stratford,CAN,CAN,"6' 1""",191,True,False,False,False,L,Y,19,LW,63:39,1,1,0,8,4,3,1,2,12:10,49:10,0,22.22,12.5,0,0,0,0,02:19,1,-4,2,80,15:54,12:17,00:34,03:02,1.8867924528301887
SEA,Ryan Donato,1996-04-09,26,Boston,USA,USA,"6' 0""",190,True,False,False,False,L,Y,9,C,34:29,1,0,8,5,3,4,0,1,08:57,25:20,8,25.0,0.0,0,0,0,0,00:12,1,1,1,43,11:29,08:26,00:04,02:59,1.7416545718432515
SEA,Vince Dunn,1996-10-29,25,Mississauga,CAN,CAN,"6' 0""",200,True,False,False,False,L,Y,29,D,89:54,2,0,4,6,4,2,0,2,11:29,75:07,4,0.0,0.0,0,0,0,0,03:18,1,-3,2,103,22:28,18:46,00:49,02:52,1.3353115727002969
SEA,Daniel Sprong,1997-03-17,25,Amsterdam,NLD,NLD,"6' 0""",202,True,False,False,False,R,Y,91,RW,13:43,0,0,0,0,1,0,0,0,05:20,08:23,0,0.0,0.0,0,0,0,0,00:00,0,0,0,14,13:43,08:23,00:00,05:20,0.0
SEA,Will Borgen,1996-12-19,25,Moorhead,USA,USA,"6' 3""",204,True,False,False,False,R,Y,3,D,60:05,1,0,7,3,4,6,0,0,00:11,51:50,7,0.0,0.0,0,0,0,0,08:04,4,-2,1,90,15:01,12:57,02:01,00:02,0.9988901220865704
SEA,Brandon Tanev,1991-12-31,30,Toronto,CAN,CAN,"6' 0""",189,True,False,False,False,L,Y,13,LW,59:46,0,1,2,6,4,15,0,0,00:09,47:04,2,66.67,16.7,1,0,0,0,12:33,4,0,1,90,14:56,11:46,03:08,00:02,1.0044642857142856
